Station_ID	Station_Name	Division	Latitude	Longitude	Elevation_m	Date	Time	Season	Temp_Max_C	Temp_Min_C	Current_Temp_C	Temp_Range_C	Rainfall_mm	Humidity_Morning_Pct	Humidity_Evening_Pct	Wind_Speed_kmh	Surface_Pressure_hPa	Rainfall_Lag1_mm	Target_Rain_Tomorrow
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/25/2025	14:20	Winter	32.5	22.4	28.2	10.1	7.5	89	75	6	1007.5	0	1
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	12/25/2025	15:20	Winter	29.4	20.9	27.9	8.5	21	79	62	16	1013.6	7.5	1
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/25/2025	16:20	Winter	33.1	23.8	28.7	9.3	0	70	61	25.3	1014.8	21	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/25/2025	17:20	Winter	27.9	18	27.9	9.9	0	97	56	12.5	1009.6	0	1
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	12/25/2025	18:20	Winter	32.4	22.6	28.5	9.8	0	91	72	6.3	1013	0	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	12/25/2025	19:20	Winter	36.6	28.1	28.3	8.5	35.2	89	82	12.3	1004.5	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	12/25/2025	20:20	Winter	33.5	26.2	27.8	7.3	0	83	82	13	1016.5	35.2	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/25/2025	21:20	Winter	29.4	19.9	28.3	9.5	0	90	48	4.8	1005.3	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	12/25/2025	22:20	Winter	33	23.4	28.7	9.6	0	82	52	22.6	1004.5	0	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	12/25/2025	23:20	Winter	36.2	28	28	8.2	0	71	69	5.8	1013.5	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/26/2025	0:20	Winter	32.5	23.8	27.4	8.7	0	72	72	9.7	1006.3	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	12/26/2025	1:20	Winter	35.1	24.7	26.9	10.4	0	86	57	24.8	1014.5	0	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/26/2025	2:20	Winter	31.2	21.3	26.4	9.9	0	80	65	13.3	1009.3	0	1
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	12/26/2025	3:20	Winter	31	20.9	26.2	10.1	9.5	77	79	11.6	1007.9	0	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/26/2025	4:20	Winter	32.6	26.6	26.6	6	0	89	50	24	1005.3	9.5	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/26/2025	5:20	Winter	30.8	24.3	26.3	6.5	0	82	72	8.2	1018	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/26/2025	6:20	Winter	29.9	20.7	25.6	9.2	27.7	73	88	20.4	1003.9	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/26/2025	7:20	Winter	28	19.3	25.9	8.7	0	94	84	3.6	1008.9	27.7	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	12/26/2025	8:20	Winter	27.2	20.9	26.6	6.3	0	73	52	7.5	1010.4	0	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	12/26/2025	9:20	Winter	31.6	25.1	26.8	6.5	0	82	73	24.2	1017	0	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	12/26/2025	10:20	Winter	35.9	28.4	28.4	7.5	0	85	87	10	1005.9	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/26/2025	11:20	Winter	31.4	22.2	29.1	9.2	0	98	48	8.5	1008.6	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	12/26/2025	12:20	Winter	33.3	25.6	29.1	7.7	13.6	99	62	17.9	1010.7	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	12/26/2025	13:20	Winter	31	21.4	28.6	9.6	0	94	82	15.7	1008.3	13.6	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/26/2025	14:20	Winter	34	25.5	28.6	8.5	0	95	64	9.9	1012.9	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/26/2025	15:20	Winter	34.3	24.6	28.7	9.7	0	83	77	25.7	1014.2	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	12/26/2025	16:20	Winter	36.2	26.1	29	10.1	30.3	89	50	15.7	1013.4	0	1
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/26/2025	17:20	Winter	28.3	20.4	28.3	7.9	0	94	53	16.5	1015.5	30.3	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	12/26/2025	18:20	Winter	31.2	22.1	28.7	9.1	0	79	64	24	1005.5	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	12/26/2025	19:20	Winter	31.2	21	28.1	10.2	0	91	68	21.3	1009.9	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/26/2025	20:20	Winter	29.2	22.6	28.5	6.6	0	76	65	6.7	1015.7	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/26/2025	21:20	Winter	32.2	21.8	28.9	10.4	0	72	50	19.1	1009.3	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/26/2025	22:20	Winter	35.4	28.8	28.8	6.6	0	68	49	22.3	1007.1	0	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	12/26/2025	23:20	Winter	31.7	22.2	29.4	9.5	0	81	49	2.7	1013.5	0	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	12/27/2025	0:20	Winter	32.9	24.8	28.6	8.1	27.3	85	74	16.8	1005.1	0	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	12/27/2025	1:20	Winter	29.1	21.6	29.1	7.5	0	88	82	9.3	1015.5	27.3	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	12/27/2025	2:20	Winter	29	21	29	8	0	87	62	22.2	1003.2	0	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	12/27/2025	3:20	Winter	34.3	25.6	29.4	8.7	0	81	49	23.8	1010.6	0	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	12/27/2025	4:20	Winter	30.6	24.3	29.5	6.3	0	68	60	2.2	1007.2	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	12/27/2025	5:20	Winter	32.1	23.3	29.8	8.8	34.1	97	59	4.7	1010.3	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/27/2025	6:20	Winter	32.9	25.8	29	7.1	4	90	59	13	1006.1	34.1	1
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/27/2025	7:20	Winter	29.1	22.6	28.5	6.5	0	89	58	10.6	1012.2	4	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	12/27/2025	8:20	Winter	31.5	21.4	28.9	10.1	0	72	55	14	1002.3	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	12/27/2025	9:20	Winter	36.7	29.4	29.4	7.3	0	93	61	15.7	1016.7	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/27/2025	10:20	Winter	34	25.4	29.4	8.6	0	81	85	16.2	1007.5	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	12/27/2025	11:20	Winter	31.7	24.7	28.6	7	0	80	56	2.4	1002.7	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	12/27/2025	12:20	Winter	33.1	25.8	28.7	7.3	6.8	87	48	12.7	1009.9	0	1
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	12/27/2025	13:20	Winter	36.9	28.7	28.7	8.2	15.7	83	61	13.1	1009.7	6.8	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/27/2025	14:20	Winter	27.9	17.9	27.9	10	0	74	53	19.2	1002.2	15.7	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	12/27/2025	15:20	Winter	34.6	27.3	28.1	7.3	0	95	73	2.5	1004.1	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	12/27/2025	16:20	Winter	32.4	21.5	28.8	10.9	0	72	48	22.9	1013.7	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/27/2025	17:20	Winter	29.2	19.1	28.4	10.1	0	69	58	2.8	1006	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/27/2025	18:20	Winter	31.1	25	28.9	6.1	0	82	87	15.3	1013.2	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	12/27/2025	19:20	Winter	32.6	26.5	29	6.1	26.1	85	63	18.5	1002.7	0	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/27/2025	20:20	Winter	34.8	27.4	28.5	7.4	0	88	66	17.6	1007.1	26.1	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	12/27/2025	21:20	Winter	35.9	27.2	29.2	8.7	31.8	96	60	15.1	1009.8	0	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/27/2025	22:20	Winter	27.7	19.7	27.7	8	0	92	48	20.6	1015.4	31.8	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/27/2025	23:20	Winter	32.5	26.2	27	6.3	0	88	85	23.9	1017.5	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/28/2025	0:20	Winter	30.4	21.8	26.5	8.6	0	94	59	6.3	1007.9	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/28/2025	1:20	Winter	27.1	16.4	25.9	10.7	4.4	76	83	14.9	1016.4	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/28/2025	2:20	Winter	27.7	20.8	25.3	6.9	0	87	65	13.3	1002.6	4.4	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/28/2025	3:20	Winter	35.6	24.9	25	10.7	0	82	56	22.5	1016.4	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/28/2025	4:20	Winter	34.3	24.1	25.5	10.2	27	72	59	22.9	1002.3	0	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	12/28/2025	5:20	Winter	35.3	26.1	26.1	9.2	0	98	56	19.8	1007.1	27	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	12/28/2025	6:20	Winter	33.5	27.2	27.2	6.3	0	85	67	22.8	1005	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/28/2025	7:20	Winter	32.5	24.4	27.8	8.1	0	80	85	24.3	1009.7	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	12/28/2025	8:20	Winter	33.7	24.9	28.5	8.8	0	90	67	18.7	1014.1	0	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/28/2025	9:20	Winter	31.3	23	28.8	8.3	0	73	60	14.9	1009.3	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/28/2025	10:20	Winter	29.4	22.4	28.8	7	0	71	75	5.5	1004.7	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	12/28/2025	11:20	Winter	34.2	27.5	28.2	6.7	8.6	94	71	4	1017.1	0	1
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	12/28/2025	12:20	Winter	31.5	23.1	28.9	8.4	0	77	52	20.8	1002.7	8.6	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/28/2025	13:20	Winter	31.7	24.5	29.1	7.2	0	97	79	24.5	1005	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	12/28/2025	14:20	Winter	30.8	24.5	29.1	6.3	0	79	61	16.4	1012.7	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/28/2025	15:20	Winter	34.9	27.9	29.2	7	8.2	78	48	3.5	1015.4	0	1
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/28/2025	16:20	Winter	27.4	18	27.4	9.4	29.7	92	59	16.9	1017.5	8.2	1
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	12/28/2025	17:20	Winter	30	23	27.4	7	0	86	79	18.1	1012.5	29.7	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/28/2025	18:20	Winter	27	17.3	26.9	9.7	0	89	64	3.5	1010.9	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/28/2025	19:20	Winter	28.1	17.8	27.6	10.3	0	90	47	18.5	1005.1	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	12/28/2025	20:20	Winter	35.2	25.2	27.7	10	27.2	84	68	22.5	1010	0	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	12/28/2025	21:20	Winter	34.7	28.4	28.4	6.3	0	72	86	19.1	1008	27.2	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/28/2025	22:20	Winter	31.8	24.7	28.3	7.1	0	87	74	21.1	1004.7	0	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	12/28/2025	23:20	Winter	33.4	26.6	28.4	6.8	0	74	81	11.5	1010.1	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	12/29/2025	0:20	Winter	27	16.9	27	10.1	0	68	65	21.9	1005.3	0	1
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/29/2025	1:20	Winter	31.3	24.3	27.1	7	0	85	59	8.1	1004.1	0	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	12/29/2025	2:20	Winter	32.2	21.6	26.6	10.6	0	68	52	22.4	1017.7	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	12/29/2025	3:20	Winter	27.6	20.9	25.9	6.7	0	80	67	19.8	1004.6	0	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	12/29/2025	4:20	Winter	35	26.1	26.1	8.9	0	93	69	15.5	1012.3	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/29/2025	5:20	Winter	31.6	22.5	26.4	9.1	34.1	90	51	23.9	1016.5	0	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/29/2025	6:20	Winter	27.5	17.4	26.5	10.1	0	96	56	21.1	1005.6	34.1	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/29/2025	7:20	Winter	36.2	29.3	29.3	6.9	0	96	65	3.6	1013.6	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/29/2025	8:20	Winter	32.4	23.4	29.9	9	2.2	94	45	10	1014.6	0	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	12/29/2025	9:20	Winter	30.2	19.5	29.5	10.7	0	88	47	24.3	1002.8	2.2	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/29/2025	10:20	Winter	27.8	19.9	27.8	7.9	0	94	73	25.4	1016.1	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/29/2025	11:20	Winter	35.8	25.6	28.4	10.2	0	70	74	8.1	1005.7	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	12/29/2025	12:20	Winter	29.4	22.6	28.5	6.8	0	93	72	11.4	1014.1	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/29/2025	13:20	Winter	35.8	25.8	28.5	10	0	94	85	4.8	1004.8	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/29/2025	14:20	Winter	27.3	16.5	27.3	10.8	0	93	63	14.8	1006.7	0	1
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/29/2025	15:20	Winter	36.2	28.3	28.3	7.9	0	68	49	18	1012.9	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/29/2025	16:20	Winter	35.4	25.7	27.7	9.7	0	76	53	16.2	1015.9	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	12/29/2025	17:20	Winter	30.6	21.2	28.1	9.4	9.2	83	69	9.6	1006.8	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	12/29/2025	18:20	Winter	30.4	20.1	28.6	10.3	0	76	65	14.5	1013.6	9.2	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/29/2025	19:20	Winter	32.1	24.4	28.8	7.7	0	68	62	10.4	1004.4	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/29/2025	20:20	Winter	31.7	21.2	29.2	10.5	1	77	50	4.4	1011.5	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/29/2025	21:20	Winter	33.9	23.7	28.7	10.2	0	89	78	21.5	1014.7	1	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	12/29/2025	22:20	Winter	35.2	28.3	28.7	6.9	0	86	82	20.8	1003.2	0	1
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/29/2025	23:20	Winter	29.6	19.8	29.1	9.8	0	79	80	9.6	1015.6	0	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	12/30/2025	0:20	Winter	36.6	29.8	29.8	6.8	0	75	53	20.3	1017.7	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/30/2025	1:20	Winter	32.1	22.8	29.1	9.3	0	80	87	21.2	1015.3	0	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	12/30/2025	2:20	Winter	32.1	25.6	29.2	6.5	0	93	76	15.8	1018	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/30/2025	3:20	Winter	28.7	17.9	28.7	10.8	8.2	83	82	23.7	1002.2	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	12/30/2025	4:20	Winter	30.1	21.9	28.1	8.2	0	82	49	20.8	1011.4	8.2	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/30/2025	5:20	Winter	36.7	28.2	28.2	8.5	12.4	73	81	2.6	1014.3	0	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	12/30/2025	6:20	Winter	34	24.2	28.2	9.8	0	90	52	11.9	1004.6	12.4	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/30/2025	7:20	Winter	32.9	25.8	28.7	7.1	0	91	79	21.5	1009.6	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/30/2025	8:20	Winter	33.7	25.1	28.8	8.6	0	91	67	16.8	1012.9	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	12/30/2025	9:20	Winter	35.7	28.9	29	6.8	0	78	58	16.3	1012.2	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	12/30/2025	10:20	Winter	33.6	24.6	29.5	9	0	91	50	2.7	1011.5	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	12/30/2025	11:20	Winter	35.4	28.1	28.7	7.3	0	78	66	20.4	1016.8	0	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	12/30/2025	12:20	Winter	27.5	17.5	27.5	10	8.3	76	47	20	1010.6	0	1
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	12/30/2025	13:20	Winter	31.5	23.7	27	7.8	0	79	69	19.8	1012.1	8.3	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	12/30/2025	14:20	Winter	34.1	23.7	27.8	10.4	0	73	64	16	1010.2	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/30/2025	15:20	Winter	36.9	27.1	28.3	9.8	31	87	63	8.8	1005.7	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	12/30/2025	16:20	Winter	27.7	20.9	27.7	6.8	0	82	74	14.9	1005.2	31	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/30/2025	17:20	Winter	35.7	26.1	27.5	9.6	0	90	79	15.7	1012.8	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	12/30/2025	18:20	Winter	36.5	27.5	27.5	9	0	94	82	2.8	1003.2	0	1
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/30/2025	19:20	Winter	30.8	21.7	27.8	9.1	0	69	79	18.5	1015.4	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/30/2025	20:20	Winter	32.5	24.4	27.4	8.1	0	81	61	20.6	1015.1	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/30/2025	21:20	Winter	33.7	26	27	7.7	0	80	73	11.8	1012.5	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/30/2025	22:20	Winter	28.5	19.3	27.2	9.2	0	92	49	15.7	1004.1	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/30/2025	23:20	Winter	32.1	21.8	26.4	10.3	0	79	86	4	1002.4	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/31/2025	0:20	Winter	31.4	22	25.6	9.4	0	85	45	19.5	1013.6	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	12/31/2025	1:20	Winter	35.2	24.3	24.9	10.9	0	95	53	9.9	1007.2	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	12/31/2025	2:20	Winter	34.4	26.2	26.2	8.2	16	89	69	17.7	1007.2	0	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/31/2025	3:20	Winter	33.8	23.6	26.3	10.2	19.8	91	58	16.7	1007.2	16	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/31/2025	4:20	Winter	35.2	25.1	26.9	10.1	0	83	70	2.7	1009.9	19.8	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/31/2025	5:20	Winter	33.2	25.3	26.9	7.9	11	98	55	5.1	1012.9	0	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	12/31/2025	6:20	Winter	30.4	21.9	26.1	8.5	0	80	70	6	1005.8	11	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/31/2025	7:20	Winter	31.6	25.6	26.8	6	0	73	62	23	1005.7	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	12/31/2025	8:20	Winter	34.5	25.6	26.8	8.9	31.9	83	48	17.1	1008.8	0	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	12/31/2025	9:20	Winter	34	24.1	26.2	9.9	0	99	48	7.6	1016.6	31.9	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	12/31/2025	10:20	Winter	33.5	25.1	26.9	8.4	0	89	73	20.9	1017.7	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/31/2025	11:20	Winter	36.2	29.2	29.2	7	0	74	53	18.3	1013.9	0	1
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	12/31/2025	12:20	Winter	33	24.9	29.6	8.1	0	75	71	6.9	1004.2	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/31/2025	13:20	Winter	32	21.6	28.9	10.4	0	70	73	23.6	1002.2	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	12/31/2025	14:20	Winter	33.4	23.7	29.3	9.7	0	71	49	16.3	1005.6	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/31/2025	15:20	Winter	28.9	20.9	28.5	8	0	87	75	10.8	1016.4	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/31/2025	16:20	Winter	33.3	24.6	29.1	8.7	0	75	68	9.6	1014.2	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	12/31/2025	17:20	Winter	31.3	25.2	29.4	6.1	0	87	86	23.1	1015.3	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	12/31/2025	18:20	Winter	32.4	24.4	28.9	8	34.2	88	49	20.2	1005.5	0	1
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	12/31/2025	19:20	Winter	31.7	21.1	29	10.6	17.3	82	70	11.2	1012.4	34.2	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	12/31/2025	20:20	Winter	34.8	25.4	29.4	9.4	36.9	85	59	15.8	1014.3	17.3	1
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	12/31/2025	21:20	Winter	34.8	26.8	29.4	8	0	73	45	22.4	1009.7	36.9	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	12/31/2025	22:20	Winter	31.2	21.4	28.7	9.8	0	88	62	13.5	1010.4	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	12/31/2025	23:20	Winter	34.8	28.3	28.6	6.5	9.8	85	85	15	1003.4	0	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	1/1/2026	0:20	Winter	31.8	25.4	28.1	6.4	37.2	84	58	15.4	1007.1	9.8	1
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	1/1/2026	1:20	Winter	36.2	29.7	29.7	6.5	0	78	56	8.2	1003.1	37.2	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	1/1/2026	2:20	Winter	32.5	26.5	30.4	6	0	76	64	19.8	1005	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	1/1/2026	3:20	Winter	34.3	25.4	31.1	8.9	0	91	74	14.5	1004.6	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	1/1/2026	4:20	Winter	36.4	25.8	30.9	10.6	0	99	55	3.3	1008.9	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	1/1/2026	5:20	Winter	30.9	23.4	30.9	7.5	7.1	94	50	12.8	1004.9	0	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	1/1/2026	6:20	Winter	31.6	21.7	30.9	9.9	0	99	71	10.2	1008.2	7.1	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	1/1/2026	7:20	Winter	35.3	24.5	31.6	10.8	0	96	47	9.7	1008.7	0	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	1/1/2026	8:20	Winter	29.3	20.6	29.3	8.7	0	76	50	7.4	1004.4	0	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	1/1/2026	9:20	Winter	28.4	18.6	28.4	9.8	23.6	83	69	10.2	1014.7	0	1
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	1/1/2026	10:20	Winter	27.9	17	27.9	10.9	0	69	71	10.3	1017.1	23.6	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	1/1/2026	11:20	Winter	28.5	21.5	27.4	7	0	90	53	6.1	1016.9	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	1/1/2026	12:20	Winter	35.8	27.7	27.9	8.1	17	69	72	11.3	1016.7	0	1
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	1/1/2026	13:20	Winter	34.6	27.3	27.3	7.3	27.2	82	88	15.9	1005.8	17	1
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	1/1/2026	14:20	Winter	33.6	25.8	27.3	7.8	0	76	80	12.2	1004.8	27.2	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	1/1/2026	15:20	Winter	33.3	25.1	26.5	8.2	0	80	57	11.7	1005.1	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	1/1/2026	16:20	Winter	35	26.7	27.3	8.3	0	84	82	3	1014	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	1/1/2026	17:20	Winter	27.2	19.5	27.2	7.7	0	80	68	16	1005.4	0	1
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	1/1/2026	18:20	Winter	33.6	26.1	27.5	7.5	0	71	82	10.3	1013	0	0
